"id","title","image","schoolId","scholarship","scholarshipInformation","duration","price","currency","acceptanceFee","acceptanceFeeCurrency","objectives","courseWebsiteUrl","programLevel","loanInformation","ratings","createdAt"
"eprwF6_-0b","B.Sc Nursing","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","egaomRC_Lo","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This undergraduate programme in Nursing is designed to give students a solid grounding in the core theories, principles, and practical skills that define the field. Coursework covers core scientific principles alongside supervised practical and clinical experience. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://cuab.edu.ng/undergraduate-degree/","Undergraduate","No loan currently available",0,"2026-07-12T20:32:37.661Z"
"dO1HIBbALm","Nursing","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","eaWLoa-tfA","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This undergraduate programme in Nursing is designed to give students a solid grounding in the core theories, principles, and practical skills that define the field. Coursework covers core scientific principles alongside supervised practical and clinical experience. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://www.lcu.edu.ng/index.php/admissions","Undergraduate","No loan currently available",0,"2026-07-12T20:33:47.415Z"
"btUTtn6KJK","Nursing Science (B.N.Sc.)","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","0vz9MOP4oG","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://novenauniversity.edu.ng/admissions/undergraduate/","Undergraduate","No loan currently available",0,"2026-07-12T20:34:34.591Z"
"bPfancZOc7","B.N.Sc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","KaWKLTK8M-","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1702300,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://run.edu.ng/wp-content/uploads/2024/05/Admission-Requirements.pdf","Undergraduate","No loan currently available",0,"2026-07-12T20:35:43.353Z"
"YmJxf9bp52","B.N.Sc. Nursing","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","lDoOyDM1x2","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1800000,"NGN",100000,"NGN","This undergraduate programme in Nursing is designed to give students a solid grounding in the core theories, principles, and practical skills that define the field. Coursework covers core scientific principles alongside supervised practical and clinical experience. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://rnu.edu.ng/undergraduate","Undergraduate","No loan currently available",0,"2026-07-12T20:35:59.727Z"
"-dVV03gZMW","PGD Nursing","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","lDoOyDM1x2","No Scholarship","No current information available on scholarship opportunities for this course.","1 years",800000,"NGN",100000,"NGN","This postgraduate diploma in Nursing is designed for graduates seeking to deepen their knowledge and build practical competence in the field ahead of further specialisation. Coursework covers core scientific principles alongside supervised practical and clinical experience. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://rnu.edu.ng/post_graduate","Postgraduate","No loan currently available",0,"2026-07-12T20:36:07.236Z"
"mCHioR3erc","B. N Sc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","Tng3nGmbjA","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://admission.achievers.edu.ng/requirements.html","Undergraduate","No loan currently available",0,"2026-07-12T20:36:08.680Z"
"rEVa6rAdlW","PGDN Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","Tng3nGmbjA","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in PGDN Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. Graduates develop the clinical judgement, technical competence, and professionalism expected of practitioners in the field. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement.","https://sabinurse.com/achievers-university-postgraduate-school-fees-for-2026-2027/#About_Achievers_University_School_of_Postgraduate_Studies","Undergraduate","No loan currently available",0,"2026-07-12T20:36:30.842Z"
"wOj6ygbjAJ","M.Sc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","Tng3nGmbjA","No Scholarship","No current information available on scholarship opportunities for this course.","2 years",800000,"NGN",100000,"NGN","This postgraduate programme in Nursing Science offers advanced study of the field's key theories and methods, with an emphasis on independent and analytical thinking. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates emerge with the specialised expertise needed for senior roles in clinical practice, public health, research, and the wider health sector, or further research study. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://sabinurse.com/achievers-university-postgraduate-school-fees-for-2026-2027/#About_Achievers_University_School_of_Postgraduate_Studies","Postgraduate","No loan currently available",0,"2026-07-12T20:36:31.214Z"
"mOx8gg3lH-","Ph.D. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","Tng3nGmbjA","No Scholarship","No current information available on scholarship opportunities for this course.","3 years",800000,"NGN",100000,"NGN","This research degree in Nursing Science prepares candidates to design, execute, and defend original research that advances understanding in the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. On completion, graduates are equipped to lead research and take up senior academic or specialist positions in clinical practice, public health, research, and the wider health sector. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://sabinurse.com/achievers-university-postgraduate-school-fees-for-2026-2027/#About_Achievers_University_School_of_Postgraduate_Studies","Postgraduate","No loan currently available",0,"2026-07-12T20:36:31.574Z"
"1fEZGMbTP2","B.Sc. Maternal & Child Health Nursing","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","qUgb88X_Bj","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in Maternal & Child Health Nursing, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. On completion, graduates are well positioned for entry-level careers in clinical practice, public health, research, and the wider health sector, or to pursue further postgraduate study. Emphasis is placed on building competence that meets the expectations of employers and professional bodies in the field.","https://samphina.com.ng/cui-caleb-university-undergraduate-courses/","Undergraduate","No loan currently available",0,"2026-07-12T20:36:49.453Z"
"PETqLPMse-","B.Sc. Community & Public Health Nursing","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","qUgb88X_Bj","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in Community & Public Health Nursing, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. On completion, graduates are well positioned for entry-level careers in clinical practice, public health, research, and the wider health sector, or to pursue further postgraduate study. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://samphina.com.ng/cui-caleb-university-undergraduate-courses/","Undergraduate","No loan currently available",0,"2026-07-12T20:36:49.905Z"
"Bwnh0g1_lC","B.Sc. Adult Health/Medical & Surgical Nursing","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","qUgb88X_Bj","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in Adult Health/Medical & Surgical Nursing, combining classroom instruction with practical exposure to prepare students for the demands of the field. Coursework covers core scientific principles alongside supervised practical and clinical experience. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement.","https://samphina.com.ng/cui-caleb-university-undergraduate-courses/","Undergraduate","No loan currently available",0,"2026-07-12T20:36:50.285Z"
"5kilIF8ZTz","B.Sc. Mental Health & Psychiatric Nursing","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","qUgb88X_Bj","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in Mental Health & Psychiatric Nursing, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. Graduates develop the clinical judgement, technical competence, and professionalism expected of practitioners in the field. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. Emphasis is placed on building competence that meets the expectations of employers and professional bodies in the field.","https://samphina.com.ng/cui-caleb-university-undergraduate-courses/","Undergraduate","No loan currently available",0,"2026-07-12T20:36:50.678Z"
"r1e1lCMBwn","B.Sc. Nursing Management & Education","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","qUgb88X_Bj","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",845000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Management & Education, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with teaching methods, educational psychology, and curriculum design alongside supervised teaching practice. Graduates develop the pedagogical skill and classroom confidence needed for effective teaching. On completion, graduates are well positioned for entry-level careers in classroom teaching, curriculum development, and educational administration, or to pursue further postgraduate study. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://samphina.com.ng/cui-caleb-university-undergraduate-courses/","Undergraduate","No loan currently available",0,"2026-07-12T20:36:51.037Z"
"CVSO6IPF_d","B.Sc. Nursing","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","hwYeH3JvFl","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This undergraduate programme in Nursing is designed to give students a solid grounding in the core theories, principles, and practical skills that define the field. Coursework covers core scientific principles alongside supervised practical and clinical experience. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://fuo.edu.ng/admission-requirement","Undergraduate","No loan currently available",0,"2026-07-12T20:37:18.161Z"
"NjKu_ou9Aq","Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","DsPmBBq4oP","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://www.obonguniversity.edu.ng/program-single-nursing.html","Undergraduate","No loan currently available",0,"2026-07-12T20:38:06.861Z"
"ozPSDvuHLf","Nursing Science (B.NSc.)","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","SRwNdTplB9","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://salemuniversity.edu.ng/course/nursing-science-b-nsc/","Undergraduate","No loan currently available",0,"2026-07-12T20:38:22.966Z"
"yPgSQ2NfYG","B.NSc Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","NSR87_xz1-","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://tansianuniversity.edu.ng/admission-requirements/","Undergraduate","No loan currently available",0,"2026-07-12T20:38:48.786Z"
"MUMhNorWmI","Nursing","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","gv-vrU_c1r","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This undergraduate programme in Nursing is designed to give students a solid grounding in the core theories, principles, and practical skills that define the field. Coursework covers core scientific principles alongside supervised practical and clinical experience. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://www.veritas.edu.ng/undergraduate/29","Undergraduate","No loan currently available",0,"2026-07-12T20:39:25.572Z"
"0Un2H-WwI3","Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","by0NYo9ycL","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://www.wesleyuni.edu.ng/php/Admission.php","Undergraduate","No loan currently available",0,"2026-07-12T20:40:08.277Z"
"i8_irl5g-x","B. NSc. Nursing Sciences","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","TcSLmKDekt","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",3295000,"NGN",100000,"NGN","This undergraduate programme in Nursing Sciences is designed to give students a solid grounding in the core theories, principles, and practical skills that define the field. Coursework covers core scientific principles alongside supervised practical and clinical experience. The programme builds practical competence and an evidence-based approach to patient and community care. On completion, graduates are well positioned for entry-level careers in clinical practice, public health, research, and the wider health sector, or to pursue further postgraduate study. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://admissions.abuad.edu.ng/docs/2025-2026%20SUBJECT%20COMBINATION%20RECENT.pdf","Undergraduate","No loan currently available",0,"2026-07-12T20:40:35.175Z"
"rr4rZ0MH0S","Nursing Sciences","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","54-Xr1WjqU","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",2250000,"NGN",100000,"NGN","This undergraduate programme in Nursing Sciences is designed to give students a solid grounding in the core theories, principles, and practical skills that define the field. Coursework covers core scientific principles alongside supervised practical and clinical experience. The programme builds practical competence and an evidence-based approach to patient and community care. On completion, graduates are well positioned for entry-level careers in clinical practice, public health, research, and the wider health sector, or to pursue further postgraduate study. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://gouni.edu.ng/fill-admission-form/","Undergraduate","No loan currently available",0,"2026-07-12T20:40:44.527Z"
"uD1u3o2bIi","B.NSc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","bijitBN7rU","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1190000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://rhemauniversity.edu.ng/degree_program#14","Undergraduate","No loan currently available",0,"2026-07-12T20:42:26.950Z"
"VleZPAQb_3","B.N.Sc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","pKdRHPSoPX","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1395000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://wellspringuniversity.edu.ng/index.php/undergraduate-programs/faculty-of-nursing-science/","Undergraduate","No loan currently available",0,"2026-07-12T20:42:41.719Z"
"5Jj3-YkamK","B.NSc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","ljjUSQa6zQ","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",2893000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://samphina.com.ng/adeleke-university-undergraduate-courses/","Undergraduate","No loan currently available",0,"2026-07-12T20:43:00.301Z"
"MWkxZ_gS1b","B. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","e411nFnLhW","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1415000,"NGN",100000,"NGN","This undergraduate programme in B. Nursing Science is designed to give students a solid grounding in the core theories, principles, and practical skills that define the field. Coursework covers core scientific principles alongside supervised practical and clinical experience. Graduates develop the clinical judgement, technical competence, and professionalism expected of practitioners in the field. On completion, graduates are well positioned for entry-level careers in clinical practice, public health, research, and the wider health sector, or to pursue further postgraduate study. Emphasis is placed on building competence that meets the expectations of employers and professional bodies in the field.","https://gvu.edu.ng/undergraduate/admission/admission-requirement/","Undergraduate","No loan currently available",0,"2026-07-12T20:45:42.608Z"
"kXTETM7-dM","B.Sc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","ef3FnfPOQC","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",3050000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://elizadeuniversity.edu.ng/Home/Programme/22","Undergraduate","No loan currently available",0,"2026-07-12T20:45:49.509Z"
"hw9OO-bKnb","B.NSc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","0rpW0dR6fS","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",400000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://official.evangeluniversity.edu.ng/nursing%20admission.html","Undergraduate","No loan currently available",0,"2026-07-12T20:46:38.162Z"
"drCCcfpaTT","Nursing Sciences","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","3jfgy8nh-E","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1100000,"NGN",100000,"NGN","This undergraduate programme in Nursing Sciences is designed to give students a solid grounding in the core theories, principles, and practical skills that define the field. Coursework covers core scientific principles alongside supervised practical and clinical experience. The programme builds practical competence and an evidence-based approach to patient and community care. On completion, graduates are well positioned for entry-level careers in clinical practice, public health, research, and the wider health sector, or to pursue further postgraduate study. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://gregoryuniversityuturu.edu.ng/website/admissions/undergraduate/","Undergraduate","No loan currently available",0,"2026-07-12T20:46:42.783Z"
"6ot-sBT4fY","B.Sc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","h9E1RcKMrD","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1814500,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://augustineuniversity.edu.ng/Content?read=10&head=Undergraduate+Admission+Requirements","Undergraduate","No loan currently available",0,"2026-07-12T20:47:50.022Z"
"y6ySOj6vr2","B.N.Sc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","Xz8sCezUV5","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",2145000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://chrislanduniversity.edu.ng/department-of-nursing-sciences/b-n-sc-nursing-science.html","Undergraduate","No loan currently available",0,"2026-07-12T20:48:08.959Z"
"y-R2nWAZ9s","B.N.Sc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","_RDx300n-l","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",960000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://edwinclarkuniversity.edu.ng/admission-into-the-universitys-undergraduate-programmes-2024-2025-session/","Undergraduate","No loan currently available",0,"2026-07-12T20:48:38.670Z"
"SCJNlvMwvJ","B.NSc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","jSaEjnxTBP","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",1575000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://samphina.com.ng/courses-offered-kings-university-ode-umu-unikings/","Undergraduate","No loan currently available",0,"2026-07-12T20:49:30.791Z"
"k9igas6c4d","B.NSc. Nursing Science","https://i.pinimg.com/1200x/4c/0e/9d/4c0e9d114acf3666dd1e141e9f1dee44.jpg","Hv0Ljl4xAz","No Scholarship","No current information available on scholarship opportunities for this course.","5 years",800000,"NGN",100000,"NGN","This programme provides a thorough foundation in Nursing Science, combining classroom instruction with practical exposure to prepare students for the demands of the field. Students engage with the biological and clinical sciences that underpin safe, effective practice in the health field. The programme builds practical competence and an evidence-based approach to patient and community care. Graduates leave equipped for careers in clinical practice, public health, research, and the wider health sector, with a solid foundation for further academic or professional advancement. The programme places strong emphasis on both theoretical depth and practical relevance to real-world contexts in Nigeria and beyond.","https://www.emmason247.com.ng/blog/michael-amp-cecilia-ibru-university-admission-requirements-tuition-fees-and-cut-off-marks-/ZGIRRCVeb","Undergraduate","No loan currently available",0,"2026-07-12T20:49:33.264Z"
